#x_m,y_m,w_tr_left_m,w_tr_right_m
3.617093836854581,2.049642102253723,0.8,0.7560238242149353
3.5970962258850534,2.049332983294684,0.8,0.7560238242149353
3.5970962258850534,2.049332983294684,0.8,0.7560238242149353
3.5970962258850534,2.049332983294684,0.8,0.7211257815361023
3.5771008368959105,2.0489035438474144,0.8,0.7211257815361023
3.5771008368959105,2.0489035438474144,0.8,0.7642331719398499
3.5571066321222027,2.0484221141251644,0.8,0.7642331719398499
3.5571066321222027,2.0484221141251644,0.8,0.7642331719398499
3.5571066321222027,2.0484221141251644,0.8,0.7625091671943665
3.53711682797779,2.0477835771875106,0.8,0.7625091671943665
3.53711682797779,2.0477835771875106,0.8,0.7560938596725464
3.5171358357501026,2.046911826770188,0.8,0.7560938596725464
3.5171358357501026,2.046911826770188,0.8,0.7560938596725464
3.5171358357501026,2.046911826770188,0.8,0.7590219378471375
3.497161081955221,2.0459072322921736,0.8,0.7590219378471375
3.497161081955221,2.0459072322921736,0.8,0.7574970126152039
3.4771894223610915,2.044842895726927,0.8,0.7574970126152039
3.4771894223610915,2.044842895726927,0.8,0.7574970126152039
3.4771894223610915,2.044842895726927,0.8,0.7504602670669556
3.4572270531702065,2.043616594136964,0.8,0.7504602670669556
3.4572270531702065,2.043616594136964,0.8,0.7515422105789185
3.437280600779813,2.0421540496509234,0.8,0.7515422105789185
3.437280600779813,2.0421540496509234,0.8,0.7515422105789185
3.437280600779813,2.0421540496509234,0.8,0.7854174375534058
3.417344501469774,2.040556569238603,0.8,0.7854174375534058
3.417344501469774,2.040556569238603,0.8,0.8
3.3974134057818457,2.038897827523874,0.8,0.8
3.3974134057818457,2.038897827523874,0.8,0.8
3.3974134057818457,2.038897827523874,0.8,0.7855226993560791
3.377496526885625,2.037076307702549,0.8,0.7855226993560791
3.377496526885625,2.037076307702549,0.8,0.7962580919265747
3.357586741005976,2.0351788289332315,0.8,0.7962580919265747
3.357586741005976,2.0351788289332315,0.8,0.7962580919265747
3.357586741005976,2.0351788289332315,0.8,0.8
3.337693975764035,2.0331105227401127,0.8,0.8
3.337693975764035,2.0331105227401127,0.8,0.7950567603111267
3.317809769917771,2.03096148635894,0.8,0.7950567603111267
3.317809769917771,2.03096148635894,0.8,0.7950567603111267
3.317809769917771,2.03096148635894,0.8,0.7862966656684875
3.297945097258028,2.0286388198634944,0.8,0.7862966656684875
3.297945097258028,2.0286388198634944,0.8,0.78007972240448
3.278090255566306,2.026233562923604,0.8,0.78007972240448
3.278090255566306,2.026233562923604,0.8,0.78007972240448
3.278090255566306,2.026233562923604,0.8,0.7726649045944214
3.258257357633324,2.0236536096000832,0.8,0.7726649045944214
3.258257357633324,2.0236536096000832,0.8,0.7809988260269165
3.238435484127401,2.0209902789208045,0.8,0.7809988260269165
3.238435484127401,2.0209902789208045,0.8,0.7809988260269165
3.238435484127401,2.0209902789208045,0.8,0.8
3.2186156670800017,2.018311687533707,0.8,0.8
3.2186156670800017,2.018311687533707,0.8,0.8
3.1988123214880235,2.015513920031829,0.8,0.8
3.1988123214880235,2.015513920031829,0.8,0.8
3.1988123214880235,2.015513920031829,0.8,0.8
3.17901390464245,2.012681484673979,0.8,0.8
3.17901390464245,2.012681484673979,0.8,0.7510759234428406
3.159234548344622,2.009718873645206,0.8,0.7510759234428406
3.159234548344622,2.009718873645206,0.8,0.7510759234428406
3.159234548344622,2.009718873645206,0.8,0.7475174069404602
3.1394614342088407,2.0067148834565445,0.8,0.7475174069404602
3.1394614342088407,2.0067148834565445,0.8,0.7634543776512146
3.1196845203949,2.00373601123851,0.8,0.7634543776512146
3.1196845203949,2.00373601123851,0.8,0.7634543776512146
3.1196845203949,2.00373601123851,0.8,0.7591066956520081
3.099919753761751,2.000677580325924,0.8,0.7591066956520081
3.099919753761751,2.000677580325924,0.8,0.7650424242019653
3.08015435420126,1.997623242437307,0.8,0.7650424242019653
3.08015435420126,1.997623242437307,0.8,0.7650424242019653
3.08015435420126,1.997623242437307,0.8,0.8
3.060403351391478,1.9944771515700863,0.8,0.8
3.060403351391478,1.9944771515700863,0.8,0.8
3.0406528982620618,1.9913276117732155,0.8,0.8
3.0406528982620618,1.9913276117732155,0.8,0.8
3.0406528982620618,1.9913276117732155,0.8,0.8
3.0209180832188043,1.988081525673052,0.8,0.8
3.0209180832188043,1.988081525673052,0.8,0.7766311764717102
3.001184372081187,1.9848287354078025,0.8,0.7766311764717102
3.001184372081187,1.9848287354078025,0.8,0.7766311764717102
3.001184372081187,1.9848287354078025,0.8,0.7840836644172668
2.981467184356552,1.9814772420071023,0.8,0.7840836644172668
2.981467184356552,1.9814772420071023,0.8,0.8
2.9617514037886603,1.978117480647651,0.8,0.8
2.9617514037886603,1.978117480647651,0.8,0.8
2.9617514037886603,1.978117480647651,0.8,0.8
2.9420528770601515,1.974657994482083,0.8,0.8
2.9420528770601515,1.974657994482083,0.8,0.7899007201194763
2.922355942859852,1.9711894525806577,0.8,0.7899007201194763
2.922355942859852,1.9711894525806577,0.8,0.7899007201194763
2.922355942859852,1.9711894525806577,0.8,0.79350745677948
2.902676916305312,1.96762071138978,0.8,0.79350745677948
2.902676916305312,1.96762071138978,0.8,0.7919453978538513
2.88299960738014,1.9640425116617604,0.8,0.7919453978538513
2.88299960738014,1.9640425116617604,0.8,0.7919453978538513
2.88299960738014,1.9640425116617604,0.8,0.7908546328544617
2.863340819533543,1.9603639167886044,0.8,0.7908546328544617
2.863340819533543,1.9603639167886044,0.8,0.7961536645889282
2.843683842433925,1.956675658235966,0.8,0.7961536645889282
2.843683842433925,1.956675658235966,0.8,0.7961536645889282
2.843683842433925,1.956675658235966,0.8,0.7871444821357727
2.8240160564871126,1.9530454797549983,0.8,0.7871444821357727
2.8240160564871126,1.9530454797549983,0.8,0.8
2.804356614556077,1.9493703820936377,0.8,0.8
2.804356614556077,1.9493703820936377,0.8,0.8
2.804356614556077,1.9493703820936377,0.8,0.8
2.784689914576691,1.945734324917551,0.8,0.8
2.784689914576691,1.945734324917551,0.8,0.8
2.7650336134660445,1.9420424654239,0.8,0.8
2.7650336134660445,1.9420424654239,0.8,0.8
2.7650336134660445,1.9420424654239,0.8,0.8
2.745371246128262,1.9383830514607885,0.8,0.8
2.745371246128262,1.9383830514607885,0.8,0.8
2.7257201364510126,1.9346636579164391,0.8,0.8
2.7257201364510126,1.9346636579164391,0.8,0.8
2.7257201364510126,1.9346636579164391,0.8,0.8
2.706063436041038,1.9309739250151288,0.8,0.8
2.706063436041038,1.9309739250151288,0.8,0.8
2.6863888255937813,1.9273809174108492,0.8,0.8
2.6863888255937813,1.9273809174108492,0.8,0.8
2.6863888255937813,1.9273809174108492,0.8,0.8
2.666715456363614,1.9237811197729024,0.8,0.8
2.666715456363614,1.9237811197729024,0.8,0.8
2.6470281739240926,1.920258207617893,0.8,0.8
2.6470281739240926,1.920258207617893,0.8,0.8
2.6470281739240926,1.920258207617893,0.8,0.7990924715995789
2.627344175583471,1.91671699183284,0.8,0.7990924715995789
2.627344175583471,1.91671699183284,0.8,0.8
2.607647731806188,1.91324566608574,0.8,0.8
2.607647731806188,1.91324566608574,0.8,0.8
2.607647731806188,1.91324566608574,0.8,0.7940241694450378
2.587955324314869,1.9097515156719596,0.8,0.7940241694450378
2.587955324314869,1.9097515156719596,0.8,0.8
2.5682511617728663,1.9063242750267064,0.8,0.8
2.5682511617728663,1.9063242750267064,0.8,0.8
2.5682511617728663,1.9063242750267064,0.8,0.799491822719574
2.5485513458905578,1.902872137409376,0.8,0.799491822719574
2.5485513458905578,1.902872137409376,0.8,0.8
2.5288401656735,1.8994854909294463,0.8,0.8
2.5288401656735,1.8994854909294463,0.8,0.8
2.5288401656735,1.8994854909294463,0.8,0.8
2.509133457833415,1.896072916236011,0.8,0.8
2.509133457833415,1.896072916236011,0.8,0.8
2.489415641237329,1.8927251246327232,0.8,0.8
2.489415641237329,1.8927251246327232,0.8,0.8
2.489415641237329,1.8927251246327232,0.8,0.8
2.469675759764141,1.889509991764014,0.8,0.8
2.469675759764141,1.889509991764014,0.8,0.8
2.449931140893927,1.886324081280043,0.8,0.8
2.449931140893927,1.886324081280043,0.8,0.8
2.449931140893927,1.886324081280043,0.8,0.8
2.430168541897604,1.8832516749177288,0.8,0.8
2.430168541897604,1.8832516749177288,0.8,0.8
2.4104031264367607,1.880197439889524,0.8,0.8
2.4104031264367607,1.880197439889524,0.8,0.8
2.4104031264367607,1.880197439889524,0.8,0.8
2.390621489200273,1.877250097324804,0.8,0.8
2.390621489200273,1.877250097324804,0.8,0.8
2.370837786196708,1.8743166530320208,0.8,0.8
2.370837786196708,1.8743166530320208,0.8,0.8
2.370837786196708,1.8743166530320208,0.8,0.8
2.3510389215810528,1.8714873492509805,0.8,0.8
2.3510389215810528,1.8714873492509805,0.8,0.8
2.331238351105025,1.8686700085224808,0.8,0.8
2.331238351105025,1.8686700085224808,0.8,0.8
2.331238351105025,1.8686700085224808,0.8,0.8
2.311423416372988,1.8659555359173896,0.8,0.8
2.311423416372988,1.8659555359173896,0.8,0.8
2.291606976344277,1.8632520743309904,0.8,0.8
2.291606976344277,1.8632520743309904,0.8,0.8
2.291606976344277,1.8632520743309904,0.8,0.8
2.2717768537657648,1.8606508748992523,0.8,0.8
2.2717768537657648,1.8606508748992523,0.8,0.8
2.2519453532368607,1.8580602018715684,0.8,0.8
2.2519453532368607,1.8580602018715684,0.8,0.8
2.2519453532368607,1.8580602018715684,0.8,0.8
2.2321007967626296,1.8555715117930252,0.8,0.8
2.2321007967626296,1.8555715117930252,0.8,0.8
2.212254954105183,1.8530930991592056,0.8,0.8
2.212254954105183,1.8530930991592056,0.8,0.8
2.212254954105183,1.8530930991592056,0.8,0.8
2.192396655009598,1.85071655608166,0.8,0.8
2.192396655009598,1.85071655608166,0.8,0.8
2.1725371438183365,1.848350163211749,0.8,0.8
2.1725371438183365,1.848350163211749,0.8,0.8
2.1725371438183365,1.848350163211749,0.8,0.8
2.152665762277336,1.846085611241932,0.8,0.8
2.152665762277336,1.846085611241932,0.8,0.8
2.132793233879256,1.843831145664278,0.8,0.8
2.132793233879256,1.843831145664278,0.8,0.8
2.132793233879256,1.843831145664278,0.8,0.8
2.1129094146287355,1.8416785351590448,0.8,0.8
2.1129094146287355,1.8416785351590448,0.8,0.8
2.0930245093290933,1.8395359803289224,0.8,0.8
2.0930245093290933,1.8395359803289224,0.8,0.8
2.0930245093290933,1.8395359803289224,0.8,0.8
2.073128889514796,1.8374953156867293,0.8,0.8
2.073128889514796,1.8374953156867293,0.8,0.8
2.053216510205188,1.835625248787294,0.8,0.8
2.053216510205188,1.835625248787294,0.8,0.8
2.053216510205188,1.835625248787294,0.8,0.8
2.033298005258622,1.8338215967496945,0.8,0.8
2.033298005258622,1.8338215967496945,0.8,0.8
2.013366357658507,1.8321694999229516,0.8,0.8
2.013366357658507,1.8321694999229516,0.8,0.8
2.013366357658507,1.8321694999229516,0.8,0.8
1.9934301883417325,1.83057289322312,0.8,0.8
1.9934301883417325,1.83057289322312,0.8,0.8
1.973482934219752,1.829121324080754,0.8,0.8
1.973482934219752,1.829121324080754,0.8,0.8
1.973482934219752,1.829121324080754,0.8,0.8
1.9535320127994196,1.8277210617972777,0.8,0.8
1.9535320127994196,1.8277210617972777,0.8,0.8
1.933571611185626,1.826463139939728,0.8,0.8
1.933571611185626,1.826463139939728,0.8,0.8
1.933571611185626,1.826463139939728,0.8,0.8
1.9136081559094051,1.8252546477309244,0.8,0.8
1.9136081559094051,1.8252546477309244,0.8,0.8
1.8936366597466527,1.8241872485523989,0.8,0.8
1.8936366597466527,1.8241872485523989,0.8,0.8
1.8936366597466527,1.8241872485523989,0.8,0.8
1.8736626297341648,1.82316836433618,0.8,0.8
1.8736626297341648,1.82316836433618,0.8,0.8
1.8536819284070816,1.8222899712212135,0.8,0.8
1.8536819284070816,1.8222899712212135,0.8,0.8
1.8536819284070816,1.8222899712212135,0.8,0.8
1.8336991723938831,1.821459632673302,0.8,0.8
1.8336991723938831,1.821459632673302,0.8,0.8
1.8137110832068213,1.8207694945437607,0.8,0.8
1.8137110832068213,1.8207694945437607,0.8,0.8
1.8137110832068213,1.8207694945437607,0.8,0.8
1.7937214001506885,1.820127177407372,0.8,0.8
1.7937214001506885,1.820127177407372,0.8,0.8
1.7737277076250355,1.8196249233097592,0.8,0.8
1.7737277076250355,1.8196249233097592,0.8,0.8
1.7737277076250355,1.8196249233097592,0.8,0.8
1.7537328737183446,1.8191703718459136,0.8,0.8
1.7537328737183446,1.8191703718459136,0.8,0.8
1.7337353474450548,1.8188558198803757,0.8,0.8
1.7337353474450548,1.8188558198803757,0.8,0.8
1.7337353474450548,1.8188558198803757,0.8,0.8
1.713737128542133,1.81858891034281,0.8,0.8
1.713737128542133,1.81858891034281,0.8,0.8
1.6937375313955436,1.818461969549487,0.8,0.8
1.6937375313955436,1.818461969549487,0.8,0.8
1.6937375313955436,1.818461969549487,0.8,0.8
1.6737376887279316,1.8183826394664484,0.8,0.8
1.6737376887279316,1.8183826394664484,0.8,0.8
1.6537377805957223,1.818443258728278,0.8,0.8
1.6537377805957223,1.818443258728278,0.8,0.8
1.6537377805957223,1.818443258728278,0.8,0.8
1.6337380733397615,1.8185514699476395,0.8,0.8
1.6337380733397615,1.8185514699476395,0.8,0.8
1.613739612751647,1.818799611234235,0.8,0.8
1.613739612751647,1.818799611234235,0.8,0.8
1.613739612751647,1.818799611234235,0.8,0.8
1.593741799119144,1.819095330547977,0.8,0.8
1.593741799119144,1.819095330547977,0.8,0.8
1.5737465438960487,1.819530954877488,0.8,0.8
1.5737465438960487,1.819530954877488,0.8,0.8
1.5737465438960487,1.819530954877488,0.8,0.8
1.5537523815377776,1.820014143851498,0.8,0.8
1.5537523815377776,1.820014143851498,0.8,0.8
1.533762088990054,1.8206372039210303,0.8,0.8
1.533762088990054,1.8206372039210303,0.8,0.8
1.533762088990054,1.8206372039210303,0.8,0.8
1.5137733350841232,1.821307813555801,0.8,0.8
1.5137733350841232,1.821307813555801,0.8,0.8
1.4937897620059728,1.822118249873236,0.8,0.8
1.4937897620059728,1.822118249873236,0.8,0.8
1.4937897620059728,1.822118249873236,0.8,0.8
1.473808173204583,1.8229762178020263,0.8,0.8
1.473808173204583,1.8229762178020263,0.8,0.8
1.4538330757787543,1.8239739566574225,0.8,0.8
1.4538330757787543,1.8239739566574225,0.8,0.8
1.4538330757787543,1.8239739566574225,0.8,0.8
1.4338604080931303,1.8250192056778904,0.8,0.8
1.4338604080931303,1.8250192056778904,0.8,0.8
1.4138955417575934,1.8262041580817971,0.8,0.8
1.4138955417575934,1.8262041580817971,0.8,0.8
1.4138955417575934,1.8262041580817971,0.8,0.8
1.393933550417046,1.8274365953887284,0.8,0.8
1.393933550417046,1.8274365953887284,0.8,0.8
1.3739806697164938,1.8288086565190529,0.8,0.8
1.3739806697164938,1.8288086565190529,0.8,0.8
1.3739806697164938,1.8288086565190529,0.8,0.8
1.3540311090173824,1.8302281733060224,0.8,0.8
1.3540311090173824,1.8302281733060224,0.8,0.8
1.3340919674493084,1.8317872222226703,0.8,0.8
1.3340919674493084,1.8317872222226703,0.8,0.8
1.3340919674493084,1.8317872222226703,0.8,0.8
1.314156590600558,1.8333936934781507,0.8,0.8
1.314156590600558,1.8333936934781507,0.8,0.8
1.294232940459845,1.835139592978988,0.8,0.8
1.294232940459845,1.835139592978988,0.8,0.8
1.294232940459845,1.835139592978988,0.8,0.8
1.274313499427654,1.836932877385261,0.8,0.8
1.274313499427654,1.836932877385261,0.8,0.8
1.2544070916511307,1.8388654739369628,0.8,0.8
1.2544070916511307,1.8388654739369628,0.8,0.8
1.2544070916511307,1.8388654739369628,0.8,0.8
1.234505337003815,1.8408454138236947,0.8,0.8
1.234505337003815,1.8408454138236947,0.8,0.8
1.2146179210152186,1.8429645375326085,0.8,0.8
1.2146179210152186,1.8429645375326085,0.8,0.8
1.2146179210152186,1.8429645375326085,0.8,0.8
1.194735601768453,1.845130958859819,0.8,0.8
1.194735601768453,1.845130958859819,0.8,0.8
1.1748689253238658,1.847436423464516,0.8,0.8
1.1748689253238658,1.847436423464516,0.8,0.8
1.1748689253238658,1.847436423464516,0.8,0.7966276407241821
1.1550077887863432,1.8497891358216565,0.8,0.7966276407241821
1.1550077887863432,1.8497891358216565,0.8,0.7973489165306091
1.1351635978200556,1.8522807386975533,0.8,0.7973489165306091
1.1351635978200556,1.8522807386975533,0.8,0.7973489165306091
1.1351635978200556,1.8522807386975533,0.8,0.8
1.1153253894395183,1.8548195353117307,0.8,0.8
1.0955054279102503,1.8574970574827343,0.8,0.7999004125595093
1.0955054279102503,1.8574970574827343,0.8,0.7999004125595093
1.0955054279102503,1.8574970574827343,0.8,0.7999004125595093
1.0955054279102503,1.8574970574827343,0.8,0.8
1.0756918911198363,1.8602217152324156,0.8,0.8
1.0756918911198363,1.8602217152324156,0.8,0.7988459467887878
1.055897900857263,1.863084921386929,0.8,0.7988459467887878
1.055897900857263,1.863084921386929,0.8,0.7988459467887878
1.055897900857263,1.863084921386929,0.8,0.7901014089584351
1.036110776922132,1.865995200819205,0.8,0.7901014089584351
1.036110776922132,1.865995200819205,0.8,0.8
1.016344497473683,1.8690438393291116,0.8,0.8
1.016344497473683,1.8690438393291116,0.8,0.8
1.016344497473683,1.8690438393291116,0.8,0.8
0.996585525337894,1.8721394846795123,0.8,0.8
0.996585525337894,1.8721394846795123,0.8,0.8
0.9768486938158012,1.8753732876213969,0.8,0.8
0.9768486938158012,1.8753732876213969,0.8,0.8
0.9768486938158012,1.8753732876213969,0.8,0.7988429069519043
0.9571196099494358,1.8786540268357228,0.8,0.7988429069519043
0.9571196099494358,1.8786540268357228,0.8,0.7990595698356628
0.9374139608780284,1.8820727100139516,0.8,0.7990595698356628
0.9374139608780284,1.8820727100139516,0.8,0.7990595698356628
0.9374139608780284,1.8820727100139516,0.8,0.8
0.9177164991245512,1.885538254771843,0.8,0.8
0.9177164991245512,1.885538254771843,0.8,0.8
0.8980153397927884,1.8889827171367397,0.8,0.8
0.8980153397927884,1.8889827171367397,0.8,0.8
0.8980153397927884,1.8889827171367397,0.8,0.7571024894714355
0.87832869970457,1.892509217106357,0.8,0.7571024894714355
0.87832869970457,1.892509217106357,0.8,0.7606823444366455
0.8586416860405043,1.896033630956873,0.8,0.7606823444366455
0.8586416860405043,1.896033630956873,0.8,0.7606823444366455
0.8586416860405043,1.896033630956873,0.8,0.8
0.8389715137990362,1.8996508569644452,0.8,0.8
0.8389715137990362,1.8996508569644452,0.8,0.8
0.8193021629613547,1.903272546849448,0.8,0.8
0.8193021629613547,1.903272546849448,0.8,0.8
0.8193021629613547,1.903272546849448,0.8,0.8
0.7996508986242409,1.9069911231834575,0.8,0.8
0.7996508986242409,1.9069911231834575,0.8,0.8
0.7800010004703023,1.910716912031322,0.8,0.8
0.7800010004703023,1.910716912031322,0.8,0.8
0.7800010004703023,1.910716912031322,0.8,0.7961505651473999
0.7603700670743837,1.914541366764233,0.8,0.7961505651473999
0.7603700670743837,1.914541366764233,0.8,0.7912509441375732
0.740740794017195,1.91837433418458,0.8,0.7912509441375732
0.740740794017195,1.91837433418458,0.8,0.7912509441375732
0.740740794017195,1.91837433418458,0.8,0.8
0.7211001271826204,1.9221484839288807,0.8,0.8
0.7211001271826204,1.9221484839288807,0.8,0.8
0.7014680183193833,1.9259669000378468,0.8,0.8
0.7014680183193833,1.9259669000378468,0.8,0.8
0.7014680183193833,1.9259669000378468,0.8,0.8
0.6818282846528324,1.9297459027510224,0.8,0.8
0.6818282846528324,1.9297459027510224,0.8,0.8
0.6621992951498542,1.9335803220149064,0.8,0.8
0.6621992951498542,1.9335803220149064,0.8,0.8
0.6621992951498542,1.9335803220149064,0.8,0.8
0.6425639608278271,1.937382117125316,0.8,0.8
0.6425639608278271,1.937382117125316,0.8,0.8
0.6229402866629392,1.9412436469089196,0.8,0.8
0.6229402866629392,1.9412436469089196,0.8,0.8
0.6229402866629392,1.9412436469089196,0.8,0.8
0.6033107843505655,1.9450754400880836,0.8,0.8
0.6033107843505655,1.9450754400880836,0.8,0.8
0.5836934240171447,1.9489689184234709,0.8,0.8
0.5836934240171447,1.9489689184234709,0.8,0.8
0.5836934240171447,1.9489689184234709,0.8,0.8
0.5640704578413012,1.9528340443542949,0.8,0.8
0.5640704578413012,1.9528340443542949,0.8,0.8
0.5444599330895817,1.956761806944073,0.8,0.8
0.5444599330895817,1.956761806944073,0.8,0.8
0.5444599330895817,1.956761806944073,0.8,0.8
0.5248438909701514,1.960661921246016,0.8,0.8
0.5248438909701514,1.960661921246016,0.8,0.8
0.5052246779528592,1.9645460531415135,0.8,0.8
0.5052246779528592,1.9645460531415135,0.8,0.8
0.5052246779528592,1.9645460531415135,0.8,0.8
0.4855880675403793,1.9683412516222287,0.8,0.8
0.4855880675403793,1.9683412516222287,0.8,0.8
0.4659536394635895,1.9721477242803367,0.8,0.8
0.4659536394635895,1.9721477242803367,0.8,0.8
0.4659536394635895,1.9721477242803367,0.8,0.8
0.4463050233249342,1.975880268162912,0.8,0.8
0.4463050233249342,1.975880268162912,0.8,0.8
0.4266602355716629,1.9796329091167624,0.8,0.8
0.4266602355716629,1.9796329091167624,0.8,0.8
0.4266602355716629,1.9796329091167624,0.8,0.8
0.4070024831879321,1.983317033330133,0.8,0.8
0.4070024831879321,1.983317033330133,0.8,0.8
0.3873491748340967,1.98702479151382,0.8,0.8
0.3873491748340967,1.98702479151382,0.8,0.8
0.3873491748340967,1.98702479151382,0.8,0.8
0.3676834969531993,1.9906663726929827,0.8,0.8
0.3676834969531993,1.9906663726929827,0.8,0.8
0.3480225162610429,1.994333229415344,0.8,0.8
0.3480225162610429,1.994333229415344,0.8,0.8
0.3480225162610429,1.994333229415344,0.8,0.8
0.3283495134659822,1.9979350291078888,0.8,0.8
0.3283495134659822,1.9979350291078888,0.8,0.8
0.3086526833288657,2.001404161931705,0.8,0.8
0.3086526833288657,2.001404161931705,0.8,0.8
0.3086526833288657,2.001404161931705,0.8,0.8
0.2889507015812372,2.004843917041568,0.8,0.8
0.2889507015812372,2.004843917041568,0.8,0.8
0.2692292537634198,2.0081702507543557,0.8,0.8
0.2692292537634198,2.0081702507543557,0.8,0.8
0.2692292537634198,2.0081702507543557,0.8,0.8
0.2495047368305903,2.0114783365703923,0.8,0.8
0.2495047368305903,2.0114783365703923,0.8,0.8
0.229762611836724,2.014679664533334,0.8,0.8
0.229762611836724,2.014679664533334,0.8,0.8
0.229762611836724,2.014679664533334,0.8,0.8
0.2100182329545174,2.0178670619913923,0.8,0.8
0.2100182329545174,2.0178670619913923,0.8,0.8
0.1902573488612284,2.0209504789030945,0.8,0.8
0.1902573488612284,2.0209504789030945,0.8,0.8
0.1902573488612284,2.0209504789030945,0.8,0.8
0.1704946004739331,2.0240219241948494,0.8,0.8
0.1704946004739331,2.0240219241948494,0.8,0.8
0.1507161642568241,2.026990671541045,0.8,0.8
0.1507161642568241,2.026990671541045,0.8,0.8
0.1507161642568241,2.026990671541045,0.8,0.8
0.1309360789719801,2.029948411577645,0.8,0.8
0.1111409971893357,2.032804061629425,0.8,0.8
0.1111409971893357,2.032804061629425,0.8,0.8
0.1111409971893357,2.032804061629425,0.8,0.8
0.1111409971893357,2.032804061629425,0.8,0.8
0.0913220958640687,2.035489420126749,0.8,0.8
0.0913220958640687,2.035489420126749,0.8,0.8
0.0714942992611135,2.038108290469411,0.8,0.8
0.0714942992611135,2.038108290469411,0.8,0.8
0.0714942992611135,2.038108290469411,0.8,0.8
0.0516471224245461,2.040575996209134,0.8,0.8
0.0516471224245461,2.040575996209134,0.8,0.8
0.0317931288592917,2.042988244022001,0.8,0.8
0.0317931288592917,2.042988244022001,0.8,0.8
0.0317931288592917,2.042988244022001,0.8,0.8
0.011922099645266,2.0452558855225904,0.8,0.8
0.011922099645266,2.0452558855225904,0.8,0.8
-0.0079719390552392,2.047311906967677,0.8,0.8
-0.0079719390552392,2.047311906967677,0.8,0.8
-0.0079719390552392,2.047311906967677,0.8,0.787733793258667
